super_category,super_category_fr,category,category_fr,category_icon,activity_en_new,activity_fr,activity_new_icon,index,tags,tags_fr
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1575,"museums, history museums, military museums","musées, musées d'histoire, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,1575,"museums, history museums, military museums","musées, musées d'histoire, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,Military Museums,Musées d'histoire,monument,1575,"museums, history museums, military museums","musées, musées d'histoire, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1976,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,458,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,899,"museums, boat tours","musées, excursions en bateau"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Boat Tours,Excursions en bateau,sailboat,899,"museums, boat tours","musées, excursions en bateau"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2181,"museums, history museums, air & helicopter tours","musées, musées d'histoire, air & héli tours"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2181,"museums, history museums, air & helicopter tours","musées, musées d'histoire, air & héli tours"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,2181,"museums, history museums, air & helicopter tours","musées, musées d'histoire, air & héli tours"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1400,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,1400,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2123,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2186,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2201,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1936,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1429,"museums, whale watching, honey, gift shops","musées, observation des baleines, miel, boutiques de cadeaux"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Whale Watching,Observation des baleines,otter,1429,"museums, whale watching, honey, gift shops","musées, observation des baleines, miel, boutiques de cadeaux"
Local,Produits d'ici,Farms,Fermes,cow,Honey,Miel,apple-whole,1429,"museums, whale watching, honey, gift shops","musées, observation des baleines, miel, boutiques de cadeaux"
Relax,Détente,Shopping,Magasinage,tag,Gift Shops,Boutiques de cadeaux,tag,1429,"museums, whale watching, honey, gift shops","musées, observation des baleines, miel, boutiques de cadeaux"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1959,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,1959,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2184,"museums, history museums, military museums, air & helicopter tours","musées, musées d'histoire, musées d'histoire, air & héli tours"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2184,"museums, history museums, military museums, air & helicopter tours","musées, musées d'histoire, musées d'histoire, air & héli tours"
Discover,Découverte,History,Histoire,landmark,Military Museums,Musées d'histoire,monument,2184,"museums, history museums, military museums, air & helicopter tours","musées, musées d'histoire, musées d'histoire, air & héli tours"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,2184,"museums, history museums, military museums, air & helicopter tours","musées, musées d'histoire, musées d'histoire, air & héli tours"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2161,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2222,"museums, theme parks","musées, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,2222,"museums, theme parks","musées, parcs d'attractions"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1155,"museums, theme parks","musées, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,1155,"museums, theme parks","musées, parcs d'attractions"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,989,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2164,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2132,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2915,"museums, boat tours","musées, excursions en bateau"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Boat Tours,Excursions en bateau,sailboat,2915,"museums, boat tours","musées, excursions en bateau"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2189,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2977,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2977,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2220,"museums, history museums, snowshoeing","musées, musées d'histoire, raquette"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2220,"museums, history museums, snowshoeing","musées, musées d'histoire, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2220,"museums, history museums, snowshoeing","musées, musées d'histoire, raquette"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2156,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2158,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2182,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2153,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2153,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1354,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,1354,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2165,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2134,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2134,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1164,"museums, history museums, hiking","musées, musées d'histoire, randonnées"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,1164,"museums, history museums, hiking","musées, musées d'histoire, randonnées"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,1164,"museums, history museums, hiking","musées, musées d'histoire, randonnées"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1630,"museums, hiking, whale watching, beaches","musées, randonnées, observation des baleines, plages"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,1630,"museums, hiking, whale watching, beaches","musées, randonnées, observation des baleines, plages"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Whale Watching,Observation des baleines,otter,1630,"museums, hiking, whale watching, beaches","musées, randonnées, observation des baleines, plages"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Beaches,Plages,person-swimming,1630,"museums, hiking, whale watching, beaches","musées, randonnées, observation des baleines, plages"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2173,"museums, theme parks","musées, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,2173,"museums, theme parks","musées, parcs d'attractions"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2552,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1727,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1578,"museums, sightseeing, theme parks","musées, objectif touristique, parcs d'attractions"
Discover,Découverte,Points of Interest,Points d'interêts,location-pin,Sightseeing,Objectif touristique,location-pin,1578,"museums, sightseeing, theme parks","musées, objectif touristique, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,1578,"museums, sightseeing, theme parks","musées, objectif touristique, parcs d'attractions"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2190,"museums, history museums, fishing","musées, musées d'histoire, pêche"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2190,"museums, history museums, fishing","musées, musées d'histoire, pêche"
Relax,Détente,Fishing,Pêche,fish,Fishing,Pêche,fish,2190,"museums, history museums, fishing","musées, musées d'histoire, pêche"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2219,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,969,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,969,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2221,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1628,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,3038,"museums, theme parks, zoos","musées, parcs d'attractions, zoos"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,3038,"museums, theme parks, zoos","musées, parcs d'attractions, zoos"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Zoos,Zoos,hippo,3038,"museums, theme parks, zoos","musées, parcs d'attractions, zoos"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1018,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,3284,"museums, nature & wildlife areas, zoos","musées, zoos & faune, zoos"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,3284,"museums, nature & wildlife areas, zoos","musées, zoos & faune, zoos"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Zoos,Zoos,hippo,3284,"museums, nature & wildlife areas, zoos","musées, zoos & faune, zoos"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2272,"museums, natural history museums, nature parks","musées, musées d'histoire naturelle, parcs de la nature"
Discover,Découverte,History,Histoire,landmark,Natural History Museums,Musées d'histoire naturelle,mountain-sun,2272,"museums, natural history museums, nature parks","musées, musées d'histoire naturelle, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2272,"museums, natural history museums, nature parks","musées, musées d'histoire naturelle, parcs de la nature"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2163,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2163,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,518,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,518,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,1352,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2194,"museums, theme parks","musées, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,2194,"museums, theme parks","musées, parcs d'attractions"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2203,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2203,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2160,museums,musées
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2185,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,History,Histoire,landmark,History Museums,Musées d'histoire,monument,2185,"museums, history museums","musées, musées d'histoire"
Discover,Découverte,Art & Culture,Art & Culture,palette,Museums,Musées,landmark,2196,"museums, waterfalls","musées, chutes"
