index,name,latitude,longitude,website,phone,email,num_reviews,rating,website_status_code
215,Bel Alpaga Farm,45.98362,-72.68478,http://fermebelalpaga.com/visites/www.fermebelalpaga.com,+1 819-396-1498,,4,2.0,406
216,Bel-Air Aviation,46.61766,-72.62694,http://www.belairaviation.com,+1 819-538-8623,hydravionbelair@hotmail.com,11,5.0,200
217,Bell Centre,45.49559,-73.56866,http://www.centrebell.ca/,+1 514-932-2582,pensezvert@centrebell.ca,1608,4.5,200
218,Bell Sports Complex,45.453415,-73.44606999999999,http://csbell.ca/,+1 888-986-2887,csbreception@complexesportifbell.com,37,4.5,200
219,Belvedere Baie St-pancrace,49.26086,-68.15602,,,,5,4.0,404
220,Belvedere Coeur des Plateaux,48.04353,-66.93699000000001,http://routedesbelvederes.com/,,,1,4.0,200
221,Belvedere De Baie St Paul,47.437,-70.47831,,,,2,4.0,404
222,Belvedere Des Deux-Rivieres,47.97544,-66.94270999999999,,,,2,5.0,404
223,Belvedere Lambert,46.52616,-72.75362,,+1 819-536-7200,,1,5.0,404
224,Belvedere Val Brillant,48.52024,-67.5166,,,,1,4.0,404
225,Belvedere de la Croix,47.41666,-69.92783,,,,10,4.5,404
226,Belvedere du Vieux Black-Lake,46.04161,-71.35704,https://www.quebecoriginal.com/en/listing/things-to-do/heritage-sites-and-attractions/scenic-points/belvedere-du-vieux-black-lake-500006381,+1 877-335-7141,,10,4.5,200
227,Berceau du Kamouraska,47.57737,-69.83871500000001,,+1 418-492-9783,,10,3.5,404
228,Berge Aux Quatre-Vents,45.5444,-73.87843000000001,http://www.laval.ca/lieux/Pages/Fr/berge-aux-quatre-vents.aspx,+1 450-978-8000,,4,4.0,200
229,Berge des Baigneurs,45.6158,-73.78753,http://www.laval.ca/lieux/Pages/Fr/berge-des-baigneurs.aspx,,,2,5.0,200
230,Bergere de France,45.58908,-73.46472,http://www.bergeredefrance.ca,+1 450-655-3333,info@bergeredefrance.us,0,,403
231,Beta Bloc,45.47917,-73.78284000000001,http://betabloc.ca,+1 514-683-0406,,1,4.0,406
232,Beth Chabad Cote Saint-luc,45.47992,-73.65858,http://www.chabadcsl.com,+1 514-485-7221,,0,,403
233,Beth Israel Beth Aaron,45.473972,-73.667496,http://www.shul.org,+1 514-487-1323,programming@shul.org,0,,403
234,Beth Zion Congregation,45.461506,-73.66977,http://www.bethzion.com,+1 514-489-8411,bethzion@bethzion.com,0,,200
235,Bfly,45.443108,-73.43539,http://www.bfly.com,+1 450-550-7383,info@bfly.ca,36,3.5,200
236,Bibliotheque Adelard-Berger,45.30549,-73.25623,,+1 450-357-2111,,13,4.5,404
237,Bibliotheque Gatien-Lapointe,46.343056,-72.54278000000001,,+1 819-372-4615,bibliotheque@v3r.net,20,5.0,404
238,Bibliotheque Jacques-Lemoyne-de-Sainte-Marie,45.68221,-73.43505,,+1 450-652-3949,,11,4.5,404
239,Bibliotheque Maurice-Loranger,46.36305,-72.51796999999999,http://citoyen.v3r.net/portail/index.aspx?sect=0&module=5&module2=1&MenuID=1002&CPage=1,+1 819-372-8206,,2,5.0,200
240,Bibliotheque Municipale Rosemere,45.63689,-73.79269000000001,http://ville.rosemere.qc.ca/biblio/,,,16,4.5,200
241,Bibliotheque Paul-Mercier,45.68119,-73.8752,,+1 450-434-5275,bibliotheque@blainville.ca,40,5.0,404
242,Bibliotheque Pierre-Georges Roy de Levis,46.81191,-71.18059000000001,http://www.ville.levis.qc.ca/culture/bibliotheques/,+1 418-838-4122,,5,4.0,200
243,Bibliotheque Saint-Luc,45.35914,-73.30083,,+1 450-357-2111,,22,5.0,404
244,Bibliotheque publique de Drummondville,45.880833,-72.48674,http://drummondville.ca/bibliotheque,+1 819-478-6573,bibliotheque@drummondville.ca,0,,200
245,Bibop Et Loula,45.31843,-72.6543,http://facebook.com/bibopetloula,+1 450-919-1818,bibopetloula@hotmail.com,1,5.0,200
246,Bieres Et Delices,45.52596,-73.28591999999999,,+1 450-461-3003,,3,4.5,404
247,Billard Le Patriote,45.57499,-73.87794,http://www.billardlepatriote.com,+1 450-623-9060,,3,4.5,200
248,Billard l'Ivoire,45.40362,-74.03664,https://www.facebook.com/Billard-lIvoire-223744131009437/,+1 450-455-0569,clubdebillardlivoire@videotron.ca,3,4.5,200
249,Billes & Cie,45.89606,-74.15603,http://www.billesetcie.ca/,+1 450-227-9008,,2,5.0,200
250,Billetterie Metropolitaine Terminus Longueuil,45.513794,-73.43581999999999,http://exo.quebec/,+1 450-463-0131,,0,,200
251,Biodome de Montreal,45.559696,-73.54978,http://espacepourlavie.ca/en/biodome,+1 514-868-3000,espacepourlavie@ville.montreal.qc.ca,4921,4.0,403
252,Bioparc,48.039,-65.46628,http://bioparc.ca,+1 418-534-1997,info@bioparc.ca,173,4.0,200
253,Biophare,46.04717,-73.10696999999999,,+1 877-780-5740,,22,4.5,404
254,Bioterra Spa Sante Urbain,45.90211,-72.52901,http://www.spabioterra.ca/,+1 819-472-4886,,11,5.0,200
255,Birla Center,45.88782,-74.99257,http://birla.ca/?lang=fr,+1 819-428-4298,,3,3.5,200
256,Bistro Cote-Sud,46.40267,-72.27473,https://www.facebook.com/Bistro-C%C3%B4t%C3%A9-Sud-130496577053434/,+1 819-298-2460,cathdesrochers@gmail.com,0,,200
257,Bistro le 77 inc.,46.08996,-71.30148,http://www.bistrole77.com/,+1 418-338-3336,,2,5.0,200
258,Bleu Lavande,45.0142,-72.14732,http://www.bleulavande.com,+1 888-876-5851,info@bleulavande.ca,246,4.0,200
259,Bleuetiere Belle Riviere,45.631737,-74.08910999999999,http://bleuetiere-belle-riviere-ouverture-au-public.business.site,+1 450-750-4141,,1,5.0,200
260,Bleuetiere Benoit,45.1634,-72.76584,http://www.bleuetierebenoit.com/,+1 450-295-2326,,0,,200
261,Bleuetiere De Parisville,46.49646,-72.07326,https://www.bleuetsparisville.ca/,+1 819-287-5707,,0,,200
262,Bleuetiere Marland,46.468468,-70.95895,http://www.bleuetieremarland.com/,+1 418-387-4448,fermemarland@hotmail.com,8,4.5,200
263,Bleuetiere Maryse Belisle,45.775463,-72.610916,http://www.autocueillette-petitsfruits.com/,+1 819-392-2249,,0,,200
264,Bleuetiere Royale,46.01071,-73.32228,http://www.petits-fruits.com/,+1 450-756-6569,,0,,200
265,Bleuetiere Sylvie Remillard,45.024,-73.93058,http://www.bonjourquebec.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/fermes-agrotouristiques/bleuetiere-sylvie-remillard-177157382,+1 450-827-2142,,0,,200
266,Bleuetiere l'Or Bleu,45.060390000000005,-72.06257,http://www.bleuetorbleu.com/,+1 819-876-7568,,3,3.5,200
267,Bleuetiere-Framboisiere Ste-Lucie,46.088776,-74.12172,https://bleuetiere-framboisiere-ste-lucie.business.site/,+1 450-228-4567,,6,5.0,200
268,Bleuets & Cie,46.48358,-72.20956,,+1 819-263-0286,jmv@cgocable.ca,1,4.0,404
269,Bloc de L'est,48.106453,-66.1284,http://www.leblocdelest.ca,+1 418-391-4388,blocdelest@gmail.com,1,5.0,200
270,Blockhaus de la Riviere-Lacolle,45.069134000000005,-73.34209399999999,http://www.ileauxnoix.com/eng/tourisme/blockhaus.html,+1 450-246-3227,,2,4.5,200
271,Bloke barbers,45.48401,-73.7868,http://www.blokebarbers.com,+1 514-685-3636,info@blokebarbers.com,0,,200
272,Boeuf Local,45.664684,-74.1776,http://boeuflocal.ca,+1 514-268-4086,admin@boeuflocal.ca,1,5.0,200
273,Bois de Belle-Riviere Regional Park,45.61894,-74.099075,http://www.boisdebelleriviere.com/,+1 450-258-4924,info@boisdebelleriviere.com,42,4.5,200
274,Boise Du Tremblay,45.55018,-73.43965,https://www.longueuil.quebec/fr/boise-tremblay,+1 450-463-7311,,0,,200
275,Boise de la Pointe St Gilles,49.2131,-68.15168,,,,31,4.5,404
276,Boise du Quai,47.42973,-70.48948,,,,75,4.5,404
277,Boldwin,45.568604,-73.4183,https://www.biereboldwin.com/,+1 514-312-3035,infos@boldwin.bio,4,5.0,200
278,Bonheur de Passion,45.65012,-74.93758000000001,,,,6,5.0,404
279,Bonnet Rouge Rafting,46.28226,-75.92153,http://www.bonnetrougerafting.com/,+1 819-449-3360,,0,,200
280,Boquebiere,45.40238,-71.89053,http://www.boquebiere.com/,+1 819-542-1311,info@boquebiere.com,7,4.0,200
281,Bora Parc Valcartier,46.94381,-71.47601,,+1 888-384-5524,,251,4.0,404
282,Borale,49.22078,-68.15099000000001,http://borale.ca,+1 418-298-1888,info@borale.ca,3,4.5,200
283,Boreal River Adventures,46.135506,-76.05574,http://adventures.borealriver.com,+1 866-242-9383,info@borealriver.com,20,5.0,200
284,Boreale,45.66254,-73.88756,https://www.boreale.com/,+1 450-979-8400,info@boreale.com,0,,200
285,Borealis,46.348724,-72.53218000000001,http://www.borealis3r.ca/,+1 819-372-4633,,275,4.5,200
286,Botanix Pepiniere Lapointe,45.74796,-73.62239,http://www.pepinierelapointe.com/,+1 450-474-1680,info@pepinierelapointe.com,0,,200
287,Boucannerie Belle-Riviere,45.61705,-74.10358000000001,http://www.boucanneriebelleriviere.com,+1 450-258-3412,,7,4.5,200
288,Boucle De La Foret Magique,48.52384,-64.22724000000001,,,,3,4.5,404
289,Bougie Doozy Candle,45.50276,-75.80559000000001,https://doozycandle.com,+1 819-827-1636,sales@doozycandle.com,1,5.0,200
290,Boutique Africaine Chez Papa Noel,47.8351,-69.53653,,+1 418-943-6635,sowpapanoel@yahoo.com,1,5.0,404
291,Boutique Artisanat Peruvien de Lanaudiere,46.32586,-73.64088000000001,http://www.boutiqueartinca.com,+1 450-886-3884,,1,4.0,200
292,Boutique Charlevoix,47.65705,-70.15392,http://www.boutiquecharlevoix.com,+1 418-665-5395,info@boutiquecharlevoix.com,5,4.5,200
293,Boutique Griffon,45.89264,-74.15772,http://e.boutiquegriffon.ca/,+1 450-227-7422,info@boutiquegriffon.com,12,4.5,200
294,Boutique L'Abreuvoir,48.642807,-72.401955,https://www.facebook.com/boutiquelabreuvoir/?hc_ref=PAGES_TIMELINE,+1 418-613-1063,boutiquelabreuvoir@gmail.com,0,,200
295,Boutique La Lavandiere,47.4401,-70.50452,http://boutiquelalavandiere.com/,+1 418-435-2902,,1,5.0,200
296,Boutique La Torpille,49.17803,-64.83676,http://www.facebook.com/boutique-la-torpille-102680682081047/,,,1,4.0,200
297,Boutique Le Joker,47.44445,-70.50891,http://www.facebook.com/boutiquelejoker/,+1 581-986-6909,boutiquelejoker@hotmail.com,2,5.0,200
298,Boutique Les 3 Fees,45.3673,-71.85696,http://les3fees.com,+1 819-933-4949,info@les3fees.com,1,5.0,200
299,Boutique Vie En Harmonie,45.40668,-74.03465,http://www.harmonievie.com,+1 450-452-2476,info@harmonievie.com,0,,200
300,Boutique Vintage Rose,45.121315,-72.98877,http://vintagerosegift.com/home-accueil-1,+1 450-578-6151,info@vintagerosegift.com,1,5.0,200
301,Boutique cadeaux chez Guy,46.54043,-72.74964,http://www.cadeauxchezguy.ca/,+1 819-536-7908,info@cadeauxchezguy.ca,1,5.0,200
302,Boutique l'Antilope,45.57052,-73.20075,http://www.boutiqueantilope.com,+1 450-446-5777,nathalie@boutiqueantilope.com,1,4.0,200
303,Boutiverre,45.21668,-72.51111,http://www.boutiverre.com,+1 514-973-3268,,1,4.0,200
304,Brasserie Artisanale Maltstrom,46.06165,-73.41946,http://www.maltstrom.com/,+1 450-394-3868,,0,,200
305,Brasserie Auval Brewing Co.,48.48705,-64.38278000000001,https://www.facebook.com/auval.ca/,,,9,4.0,200
306,Brasserie Boulevard,45.87122,-72.48057,https://www.facebook.com/brasserieduboulevard/,+1 819-476-9060,,2,3.0,200
307,Brasserie Distillerie Champ Libre,45.33642,-73.72869,http://champlibre.co/,+1 450-507-3533,info@champlibre.co,0,,200
308,Brasserie Du Bois Blanc,45.46054,-74.14509,http://boisblanc.ca/,+1 450-613-1506,,9,4.5,200
309,Brasserie Le Manoir - Pointeclaire,45.45879,-73.82281,,+1 514-695-2071,,40,3.5,404
310,Brasserie Les Trois Barils,49.21691,-68.16705,http://www.restaurant3barils.com/,+1 418-296-3681,,6,4.0,200
311,Brasserie West Shefford,45.31763,-72.64421,http://www.brasseursdewestshefford.ca/,+1 450-919-0691,,0,,200
312,Brasserie artisanale Albion,46.025436,-73.43932,http://www.brasseriealbion.com,+1 450-759-7482,,85,4.5,200
313,Brasseurs du Monde,45.62984,-72.99087,http://brasseursdumonde.com/,+1 450-250-2611,,3,4.0,200
314,Breakneck Steps (L'Escalier Casse-Cou),46.81287,-71.20359,http://www.quebecregion.com/en/quebec-city-and-area/stairways,,,803,4.5,200
315,Breakout,45.4412,-73.4405,http://montreal.breakoutescapegame.com/fr/,+1 450-926-0006,info@dix30.breakoutescapegame.com,106,4.5,200
316,Bricolo Cafe Ceramique,45.39117,-74.04557,http://www.bricolo.ca,+1 450-218-6776,info@bricolo.ca,0,,200
317,Brind'O Aquaclub,46.21174,-74.58537,https://www.tremblant.ca/fr/quoi-faire/activites/brindo-aquaclub,+1 888-738-1777,,7,3.5,200
318,Bromont Water Park,45.30267,-72.63784,http://www.skibromont.com/en/,+1 866-276-6668,parlez@skibromont.com,81,4.0,200
319,"Bromont, montagne d'experiences",45.30177,-72.63956,http://www.bromontmontagne.com/,+1 866-276-6668,parlez@skibromont.com,237,4.0,200
320,Brookbury St. John’s Church,45.508312,-71.543335,,,,0,,404
321,"Broue-Pub la Chaumiere, Bieres de Microbrasserie L'Alchimiste",49.91378,-74.36524,,+1 418-748-4818,,4,3.0,404
322,Brulerie Virgin Hill Coffee,45.2929,-72.5009,https://virginhillcoffee.com/abonnement-de-cafe/,+1 800-516-8422,info@virginhillcoffee.com,0,,200
323,Bull Lake Regional Park,46.72665,-73.9299,,+1 450-834-7750,taureau@parcsregionaux.org,16,4.0,404
324,Bureau D' Accueil Touristique De Chambly,45.44744,-73.2781,https://www.quebecoriginal.com/fr/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-chambly-4646325,+1 450-658-0321,,0,,200
325,Bureau D' Information Touristique De Bromont,45.31337,-72.63634499999999,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bromont-tourist-information-office-14368106,+1 450-534-2006,,2,3.0,200
326,Bureau D' Information Touristique De Shawinigan,46.53973,-72.75336,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-dinformation-touristique-de-shawinigan-1075765,+1 877-252-7252,,0,,200
327,Bureau D'Accueil Touristique De Bergeronnes,48.24444,-69.53939,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-bergeronnes-1052847,+1 418-232-6595,,0,,200
328,Bureau D'Accueil Touristique De Labelle,46.28067,-74.73926,,+1 819-681-3371,,0,,404
329,Bureau D'Accueil Touristique De Portneuf-Sur-Mer,48.6338,-69.09373000000001,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-portneuf-sur-mer-388975154,+1 581-323-1050,,0,,200
330,Bureau D'Accueil Touristique De Saint-Adolphe-D'Howard,45.97076,-74.33708,https://www.facebook.com/stadolphe,+1 819-327-2044,,0,,200
331,Bureau D'Accueil Touristique De Saint-Come,46.2706,-73.77264,https://www.quebecoriginal.com/fr/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-saint-come-10457330,+1 866-266-2730,,0,,200
332,Bureau D'Accueil Touristique De Venise-En-Quebec,45.06893,-73.15423,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-daccueil-touristique-de-venise-en-quebec-14380480,+1 450-244-5400,,2,3.0,200
333,Bureau D'Accueil Touristique La Minerve,46.24832,-74.93733,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-daccueil-touristique-la-minerve-500006449,+1 819-681-3380,,1,5.0,200
334,Bureau D'Information Touristique De Becancour,46.2952,-72.54368000000001,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-dinformation-touristique-de-becancour-1076568,+1 888-233-4676,,0,,200
335,Bureau D'Information Touristique De Chibougamau,49.88833,-74.39635,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-dinformation-touristique-de-chibougamau-1074589,+1 418-748-7276,,0,,200
336,Bureau D'Information Touristique De Fermont,52.799240000000005,-67.09029,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-dinformation-touristique-de-fermont-1022984,+1 855-337-6668,,1,4.0,200
337,Bureau D'Information Touristique De La MRC Des Sources,45.78479,-72.02226,http://www.tourismedessources.com/,+1 819-839-2911,,0,,200
338,Bureau D'Information Touristique De La Region De Thetford,46.06893,-71.35032,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-dinformation-touristique-de-la-region-de-thetford-1075173,+1 877-335-7141,,0,,200
339,Bureau D'Information Touristique De Saint-Donat,46.31682,-74.21967,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-dinformation-touristique-de-saint-donat-849881,+1 888-783-6628,,0,,200
340,Bureau D'Information Touristique De Saint-Lin-Laurentides,45.85405,-73.75711,https://www.saint-lin-laurentides.com/,+1 450-439-3130,,0,,200
341,Bureau D'Information Touristique De Senneterre,48.39026,-77.24109,https://www.quebecoriginal.com/en/listing/tourist-information/offices/senneterre-tourist-information-office-992614,+1 819-737-2296,,0,,200
342,Bureau D'Information Touristique Maison Du Tourisme De Sept-Iles,50.21521,-66.23631,http://www.quebecoriginal.com/en-ca/listing/tourist-information/offices/bureau-dinformation-touristique-maison-du-tourisme-de-sept-iles-1076113,+1 418-962-1238,,1,4.0,200
343,Bureau D'accueil Touristique,46.499767,-72.246826,http://www.batiscan.ca/fr/tourisme/services/bureau-d-accueil/,+1 418-362-0002,tourisme@batiscan.ca,1,4.0,200
344,Bureau D'accueil Touristique D'Eastman,45.294308,-72.32168,,+1 450-297-2911,,0,,404
345,Bureau D'accueil Touristique D'Oka/Tourisme Basses-Laurentides,45.46004,-74.09239000000001,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-dokatourisme-basses-laurentides-847687,+1 450-491-4444,,0,,200
346,Bureau D'accueil Touristique De Chateauguay,45.3617,-73.73267,https://www.facebook.com/TourismeChateauguay/,+1 450-698-0027,,0,,200
347,Bureau D'accueil Touristique De Contrecoeur,45.85505,-73.24202,https://www.quebecoriginal.com/fr/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-contrecoeur-849376,+1 450-587-5750,,0,,200
348,Bureau D'accueil Touristique De Cowansville,45.19809,-72.73893000000001,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-daccueil-touristique-de-cowansville-4163470,+1 450-266-4058,,1,5.0,200
349,Bureau D'accueil Touristique De Dudswell,45.63451,-71.59124,,+1 819-560-8484,,0,,404
350,Bureau D'accueil Touristique De La Gare De Nominingue,46.39941,-75.0249,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-la-gare-de-nominingue-912691,+1 819-278-3384,,0,,200
351,Bureau D'accueil Touristique De New Richmond,48.20831,-65.89061,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-new-richmond-1076994,+1 418-392-7075,,1,4.0,200
352,Bureau D'accueil Touristique De Notre-Dame-du-Laus,46.08849,-75.62319000000001,,+1 819-767-2977,,0,,404
353,Bureau D'accueil Touristique De Notre-Dame-du-Portage,47.7557,-69.60446999999999,,+1 888-825-1981,,0,,404
354,Bureau D'accueil Touristique De Pohenegamook,47.48646,-69.28155,https://www.quebecoriginal.com/fr/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-pohenegamook-3071224,+1 418-863-7722,,0,,200
355,Bureau D'accueil Touristique De Saint Felix De Valois,46.16778,-73.43517,,+1 450-889-8161,ccst-flx@stfelixdevalois.qc.ca,0,,404
356,Bureau D'accueil Touristique De Saint- Alexis- Des- Monts,46.46306,-73.14581,https://www.quebecoriginal.com/fr/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-saint-alexis-des-monts-1067560,+1 819-265-4110,,0,,200
357,Bureau D'accueil Touristique De Saint-Elie-de-Caxton,46.48598,-72.96096,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-daccueil-touristique-de-saint-elie-de-caxton-157966444,+1 819-221-2839,,0,,200
358,Bureau D'accueil Touristique De Saint-Eustache,45.5833,-73.87771,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-daccueil-touristique-de-saint-eustache-848995,+1 866-491-4449,,1,4.0,200
359,Bureau D'accueil Touristique De Saint-Michel-des-Saints,46.67603,-73.91714,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-daccueil-touristique-de-saint-michel-des-saints-838932,+1 450-833-1334,,0,,200
360,Bureau D'accueil Touristique De Sainte Agathe Des Monts,46.052048,-74.28361,https://sainte-agathe.org/nous-joindre/,+1 819-326-0457,info@sainte-agathe.org,0,,200
361,Bureau D'accueil Touristique De Sainte Rose Du Nord,48.388000000000005,-70.58762,http://www.quebecoriginal.com/en-ca/listing/tourist-information/offices/bureau-daccueil-touristique-de-sainte-rose-du-nord-1075696,+1 418-675-2250,tourismesainterosedunord@gmail.com,1,4.0,200
362,Bureau D'accueil Touristique De Varennes,45.678837,-73.441574,,+1 450-652-6504,,0,,404
363,Bureau D'accueil Touristique de Sutton,45.10593,-72.61374,http://suttontourism.ca/,+1 450-538-8455,tourisme@sutton.ca,5,4.5,200
364,Bureau D'information Touristique D'Hebertville,48.38466,-71.6859,,+1 877-668-3611,,1,4.0,404
365,Bureau D'information Touristique De Baie Comeau,49.22524,-68.14832,http://www.quebecoriginal.com/en-ca/listing/tourist-information/offices/bureau-dinformation-touristique-de-baie-comeau-45287881,+1 888-589-6497,tourisme@ville.baie-comeau.qc.ca,1,3.0,200
366,Bureau D'information Touristique De Chambord,48.434246,-72.07996,https://www.quebecoriginal.com/en/listing/tourist-information/offices/bureau-dinformation-touristique-de-chambord-1075207,+1 418-342-6274,,1,4.0,200
367,Bureau D'information Touristique De La Beauce,46.44916,-71.03076999999999,http://www.quebecoriginal.com/fr-ca/fiche/information-touristique/bureaux/bureau-dinformation-touristique-de-la-beauce-1076603,+1 877-923-2823,,0,,200
